ListID,ListName,LogID,Latitude,Longitude,Depth,Timestamp,ItemID,ItemName,Location,Material ID,Material Description,Year,Quantity
22,Marine Debris Items,249198,33.93206406,-83.37050629,192.4103088,2.02E+13,187,Cigarettes,"Athens, GA",4,PLASTIC,2017,1
22,Marine Debris Items,249688,32.93174297,-115.1353255,40.91394043,2.02E+13,202,Plastic or Foam Fragments,"Brawley, CA",4,PLASTIC,2007,1
22,Marine Debris Items,249689,32.93175394,-115.1353362,41.89501953,2.02E+13,202,Plastic or Foam Fragments,"Brawley, CA",4,PLASTIC,2008,1
22,Marine Debris Items,249690,32.93175394,-115.1353362,41.89501953,2.02E+13,202,Plastic or Foam Fragments,"Brawley, CA",4,PLASTIC,2009,1
22,Marine Debris Items,249691,32.93176488,-115.1353383,42.93707275,2.02E+13,195,Plastic Food Wrappers,"Brawley, CA",4,PLASTIC,2010,1
22,Marine Debris Items,249692,32.93176882,-115.1353401,43.29699707,2.02E+13,195,Plastic Food Wrappers,"Brawley, CA",4,PLASTIC,2011,1
22,Marine Debris Items,249693,32.93176882,-115.1353401,43.29699707,2.02E+13,189,Foam or Plastic Cups,"Brawley, CA",4,PLASTIC,2012,1
22,Marine Debris Items,249694,32.93177373,-115.135345,43.29675293,2.02E+13,187,Cigarettes,"Brawley, CA",4,PLASTIC,2013,1
22,Marine Debris Items,249695,32.93177691,-115.1353527,43.45404053,2.02E+13,187,Cigarettes,"Brawley, CA",4,PLASTIC,2014,1
22,Marine Debris Items,249696,32.93177691,-115.1353527,43.45404053,2.02E+13,187,Cigarettes,"Brawley, CA",4,PLASTIC,2015,1
22,Marine Debris Items,249697,32.93177843,-115.1353628,43.63531494,2.02E+13,187,Cigarettes,"Brawley, CA",4,PLASTIC,2016,1
22,Marine Debris Items,249698,32.93177731,-115.1353818,43.52825928,2.02E+13,181,Plastic Bottle or Container Caps,"Brawley, CA",4,PLASTIC,2017,1
22,Marine Debris Items,250427,48.4634187,-123.3095307,36.59999847,2.02E+13,177,Plastic Bags,"Victoria, BC",4,PLASTIC,2011,1
22,Marine Debris Items,250428,48.4634187,-123.3095307,36.59999847,2.02E+13,179,Plastic Bottle,"Victoria, BC",4,PLASTIC,2012,1
22,Marine Debris Items,250429,48.4634187,-123.3095307,36.59999847,2.02E+13,187,Cigarettes,"Victoria, BC",4,PLASTIC,2013,1
22,Marine Debris Items,250432,48.4634206,-123.3095357,36.59999847,2.02E+13,177,Plastic Bags,"Victoria, BC",4,PLASTIC,2014,1
22,Marine Debris Items,250433,48.4634206,-123.3095357,36.59999847,2.02E+13,177,Plastic Bags,"Victoria, BC",4,PLASTIC,2015,1
22,Marine Debris Items,250434,48.4634206,-123.3095357,36.59999847,2.02E+13,177,Plastic Bags,"Victoria, BC",4,PLASTIC,2016,1
22,Marine Debris Items,250435,48.4634206,-123.3095357,36.59999847,2.02E+13,177,Plastic Bags,"Victoria, BC",4,PLASTIC,2017,1
22,Marine Debris Items,250468,28.82582092,-81.30552673,3.521016598,2.02E+13,187,Cigarettes,"Sanford, FL",4,PLASTIC,2002,1
22,Marine Debris Items,267283,37.99171829,-122.2873459,16.39874268,2.02E+13,212,Other,"Pinole, CA",1,OTHER ITEMS,1993,1
22,Marine Debris Items,267284,37.99171829,-122.2873459,16.39874268,2.02E+13,212,Other,"Pinole, CA",1,OTHER ITEMS,1994,1
22,Marine Debris Items,267285,37.991745,-122.2873154,16.83972168,2.02E+13,212,Other,"Pinole, CA",1,OTHER ITEMS,1995,1
22,Marine Debris Items,267286,37.991745,-122.2873154,18.00509644,2.02E+13,175,Aluminum or tin cans,"Pinole, CA",2,METAL,1996,1
22,Marine Debris Items,267418,37.99341202,-122.2877502,13.90356445,2.02E+13,220,Test Item,"Pinole, CA",1,OTHER ITEMS,1997,1
22,Marine Debris Items,267419,37.99287796,-122.287735,15.71328735,2.02E+13,200,Paper and Cardboard,"Pinole, CA",8,PAPER & LUMBER,1998,2
22,Marine Debris Items,267420,37.99287796,-122.287735,15.71328735,2.02E+13,200,Paper and Cardboard,"Pinole, CA",8,PAPER & LUMBER,1999,1
22,Marine Debris Items,267421,37.99287796,-122.287735,15.71328735,2.02E+13,200,Paper and Cardboard,"Pinole, CA",8,PAPER & LUMBER,2001,1
22,Marine Debris Items,267440,37.99216461,-122.2844543,11.60986328,2.02E+13,180,Glass Bottle,"Pinole, CA",5,GLASS,2002,1
22,Marine Debris Items,267441,37.99216461,-122.2844543,11.60986328,2.02E+13,191,Fabric pieces,"Pinole, CA",7,CLOTH,2003,1
22,Marine Debris Items,267442,37.99216843,-122.2844849,12.10168457,2.02E+13,175,Aluminum or tin cans,"Pinole, CA",2,METAL,2004,1
22,Marine Debris Items,267443,37.99222183,-122.2845612,7.916992188,2.02E+13,212,Other,"Pinole, CA",1,OTHER ITEMS,2005,1
22,Marine Debris Items,267444,37.99226761,-122.284584,10.0491333,2.02E+13,175,Aluminum or tin cans,"Pinole, CA",2,METAL,2006,1
22,Marine Debris Items,267445,37.99229431,-122.2852936,14.98330688,2.02E+13,212,Other,"Pinole, CA",1,OTHER ITEMS,2007,1
22,Marine Debris Items,267446,37.99259949,-122.2858124,19.9029541,2.02E+13,212,Other,"Pinole, CA",1,OTHER ITEMS,2008,2
22,Marine Debris Items,267527,37.78718567,-122.216629,15.33145142,2.02E+13,182,Metal Bottle Caps,"Pinole, CA",2,METAL,2009,1
22,Marine Debris Items,267528,37.78717422,-122.2166443,15.14562988,2.02E+13,200,Paper and Cardboard,"Pinole, CA",8,PAPER & LUMBER,2010,1
22,Marine Debris Items,267529,37.78715515,-122.2166214,15.10546875,2.02E+13,177,Plastic Bags,"Pinole, CA",4,PLASTIC,2011,1
22,Marine Debris Items,267530,37.78715515,-122.2166214,15.10546875,2.02E+13,180,Glass Bottle,"Pinole, CA",5,GLASS,2012,1
22,Marine Debris Items,267531,37.78715515,-122.2166214,15.10546875,2.02E+13,200,Paper and Cardboard,"Pinole, CA",8,PAPER & LUMBER,2013,1
22,Marine Debris Items,267532,37.78722382,-122.2165375,19.39953613,2.02E+13,200,Paper and Cardboard,"Pinole, CA",8,PAPER & LUMBER,2014,1
22,Marine Debris Items,267533,37.78722382,-122.2165146,20.82852173,2.02E+13,200,Paper and Cardboard,"Pinole, CA",8,PAPER & LUMBER,2015,1
22,Marine Debris Items,267534,37.7872467,-122.2165222,20.66738892,2.02E+13,175,Aluminum or tin cans,"Pinole, CA",2,METAL,2016,1
22,Marine Debris Items,267535,37.78710556,-122.2165756,22.57937622,2.02E+13,180,Glass Bottle,"Pinole, CA",5,GLASS,2017,4
22,Marine Debris Items,267618,37.84132004,-122.4756012,-12.5284729,2.02E+13,212,Other,"San Francisco, CA",1,OTHER ITEMS,2003,1
22,Marine Debris Items,267619,37.84147263,-122.4756088,-11.49484253,2.02E+13,202,Plastic or Foam Fragments,"San Francisco, CA",4,PLASTIC,2004,1
22,Marine Debris Items,267620,37.99257278,-122.2877045,11.68444824,2.02E+13,182,Metal Bottle Caps,"San Francisco, CA",2,METAL,2005,1
22,Marine Debris Items,267621,37.99260712,-122.2877579,11.36309814,2.02E+13,195,Plastic Food Wrappers,"San Francisco, CA",4,PLASTIC,2006,1
22,Marine Debris Items,267622,37.99259949,-122.2877731,13.98748779,2.02E+13,194,Food wrappers (paper),"San Francisco, CA",8,PAPER & LUMBER,2007,1
22,Marine Debris Items,267623,37.99259186,-122.2877579,13.04138184,2.02E+13,207,Straws,"San Francisco, CA",4,PLASTIC,2008,1
22,Marine Debris Items,267624,37.99258423,-122.2877579,13.48101807,2.02E+13,195,Plastic Food Wrappers,"San Francisco, CA",4,PLASTIC,2009,1
22,Marine Debris Items,267625,37.99282074,-122.2874298,13.19476318,2.02E+13,200,Paper and Cardboard,"San Francisco, CA",8,PAPER & LUMBER,2010,1
22,Marine Debris Items,267626,37.9928093,-122.2874146,13.04330444,2.02E+13,200,Paper and Cardboard,"San Francisco, CA",8,PAPER & LUMBER,2011,1
22,Marine Debris Items,267697,37.99288559,-122.287262,19.24014282,2.02E+13,200,Paper and Cardboard,"San Francisco, CA",8,PAPER & LUMBER,2012,3
22,Marine Debris Items,267698,37.99222946,-122.2852554,14.69790649,2.02E+13,194,Food wrappers (paper),"San Francisco, CA",8,PAPER & LUMBER,2013,1
22,Marine Debris Items,267699,37.99219894,-122.2852478,15.34710693,2.02E+13,200,Paper and Cardboard,"San Francisco, CA",8,PAPER & LUMBER,2014,2
22,Marine Debris Items,267700,37.99216843,-122.284935,15.12646484,2.02E+13,200,Paper and Cardboard,"San Francisco, CA",8,PAPER & LUMBER,2015,1
22,Marine Debris Items,267701,37.9921875,-122.2848892,14.69329834,2.02E+13,200,Paper and Cardboard,"San Francisco, CA",8,PAPER & LUMBER,2016,1
22,Marine Debris Items,267702,37.99217606,-122.2845535,16.74713135,2.02E+13,200,Paper and Cardboard,"San Francisco, CA",8,PAPER & LUMBER,2017,1
22,Marine Debris Items,268257,24.8402195,-80.75585175,4.846123695,2.02E+13,175,Aluminum or tin cans,"unknown, unknown",2,METAL,2008,1
22,Marine Debris Items,268258,24.84016991,-80.75592041,4.433465958,2.02E+13,175,Aluminum or tin cans,"unknown, unknown",2,METAL,2009,1
22,Marine Debris Items,268259,24.84016991,-80.75592041,4.437251568,2.02E+13,183,Lumber/Building Materials,"unknown, unknown",8,PAPER & LUMBER,2010,1
22,Marine Debris Items,268260,24.84016991,-80.75592041,4.437195301,2.02E+13,183,Lumber/Building Materials,"unknown, unknown",8,PAPER & LUMBER,2011,1
22,Marine Debris Items,268261,24.84011841,-80.75597382,4.485321045,2.02E+13,183,Lumber/Building Materials,"unknown, unknown",8,PAPER & LUMBER,2012,1
22,Marine Debris Items,268619,37.99309158,-122.2867355,19.35232544,2.02E+13,200,Paper and Cardboard,,8,PAPER & LUMBER,2013,2
22,Marine Debris Items,268620,37.992836,-122.2866669,10.09057617,2.02E+13,179,Plastic Bottle,,4,PLASTIC,2014,1
22,Marine Debris Items,268621,37.992836,-122.2866592,9.584320068,2.02E+13,200,Paper and Cardboard,,8,PAPER & LUMBER,2015,1
22,Marine Debris Items,268622,37.99284744,-122.2866516,10.58551025,2.02E+13,194,Food wrappers (paper),,8,PAPER & LUMBER,2016,1
22,Marine Debris Items,268623,37.9932251,-122.2867355,14.13180542,2.02E+13,197,Gloves (non-rubber),,7,CLOTH,2017,1
